Date,soy_usd,usdbrl,beta,predicted,residual,z_score,signal,position,days_held
2015-07-06,1033.75,3.129199981689453,-0.0022392485318215743,2.668612208131264,0.4605877735581889,1.767790102345158,0,0,0
2015-07-07,1002.0,3.1350998878479004,-0.0022703582933359793,2.7413047358489,0.3937951519990004,1.5042240208261266,0,0,0
2015-07-08,1006.25,3.1786999702453613,-0.002311671086539872,2.732932890397036,0.4457670798483253,1.6976993529793247,0,0,0
2015-07-09,1037.75,3.2316999435424805,-0.0023538095605017974,2.660233084056904,0.5714668594855765,2.1672695988108486,-1,-1,0
2015-07-10,1043.5,3.221100091934204,-0.002374311306676916,2.6478053237510295,0.5732947681831746,2.1558151086687287,0,-1,1
2015-07-13,1045.25,3.155600070953369,-0.002393596086088258,2.644737016263561,0.5108630546898083,1.9049757270006449,0,-1,2
2015-07-14,1039.0,3.131200075149536,-0.0023728286303702785,2.6626572496318004,0.46854282551773574,1.73534414357122,0,-1,3
2015-07-15,1025.0,3.1364998817443848,-0.0023556381251802873,2.6982833100674637,0.4382165716769211,1.6138083549268647,0,-1,4
2015-07-16,1019.0,3.1356000900268555,-0.0023400864329463054,2.7147227777242064,0.420877312302649,1.5426561431332362,0,-1,5
2015-07-17,1014.75,3.150599956512451,-0.0023293429017361344,2.7267104065364056,0.42388954997604555,1.5467394629716886,0,-1,6
2015-07-20,1007.75,3.1851999759674072,-0.002315205884611786,2.745136495954378,0.4400634800130292,1.5988987501357108,0,-1,7
2015-07-21,1018.75,3.194499969482422,-0.002303110156188204,2.7219675218300075,0.4725324476524144,1.7088546156152116,0,-1,8
2015-07-22,1020.75,3.1719000339508057,-0.0022887788105503616,2.7197403082734892,0.45215972567731644,1.6261492703288787,0,-1,9
2015-07-23,1010.0,3.2197999954223637,-0.002275221488977866,2.7464304113547735,0.4733695840675902,1.693808333972984,1,0,0
2015-07-24,991.25,3.284199953079224,-0.0022651076549923643,2.7910654077076664,0.49313454537155765,1.7547752330632032,0,0,0
2015-07-27,961.25,3.3559999465942383,-0.0022700048690298237,2.8612852531863493,0.494714693407889,1.7497100301077566,0,0,0
2015-07-28,974.75,3.3617000579833984,-0.00228203505580707,2.8331936135428832,0.5285064444405152,1.8580175729158537,0,0,0
2015-07-29,983.0,3.3545000553131104,-0.002288714052858192,2.8168311757256554,0.5376688795874549,1.8774687252690847,0,0,0
2015-07-30,990.25,3.323899984359741,-0.0022961326331944537,2.8025968324849773,0.521303151874764,1.8076980737326172,0,0,0
2015-07-31,980.75,3.370800018310547,-0.0022987630589126314,2.8266677583490307,0.5441322599615162,1.8747337674835964,0,0,0
2015-08-03,977.5,3.4193999767303467,-0.0023122158901744813,2.836673217859489,0.5827267588708578,1.9938046046353444,0,0,0
2015-08-04,976.0,3.4488000869750977,-0.002324211672513431,2.8428757661576944,0.6059243208174032,2.05697286692246,-1,-1,0
2015-08-05,991.75,3.4663000106811523,-0.002350952746379564,2.8088438208472555,0.6574561898338969,2.2134405120124194,0,-1,1
2015-08-06,985.5,3.483799934387207,-0.002377404897391679,2.8263366485836894,0.6574632858035176,2.1924196889156797,0,-1,2
2015-08-07,1009.0,3.531599998474121,-0.0024510877129856447,2.7718019008692347,0.7597980976048864,2.5117182521052013,0,-1,3
2015-08-10,1044.75,3.531599998474121,-0.0025522162293753403,2.681654845542719,0.8499451529314022,2.779337425399645,0,-1,4
2015-08-11,1014.0,3.435699939727783,-0.002589436715136614,2.7621080675644367,0.6735918721633465,2.1716266565901035,0,-1,5
2015-08-12,951.0,3.470999956130981,-0.002645197578424557,2.929908524112002,0.541091432018979,1.729247782400926,0,-1,6
2015-08-13,993.0,3.475100040435791,-0.0027231961486736444,2.8209862836740727,0.6541137567617183,2.0784488647601203,0,-1,7
2015-08-14,978.5,3.5192999839782715,-0.0026743922632472285,2.8632507367358127,0.6560492472424588,2.0697617713571965,0,-1,8
2015-08-17,927.0,3.47790002822876,-0.002637285003104172,3.0020560025020173,0.4758440257267429,1.4904943170588894,0,-1,9
2015-08-18,913.25,3.476599931716919,-0.002642788137147497,3.041621204940943,0.43497872677597593,1.3580186664584726,1,0,0
2015-08-19,903.5,3.464900016784668,-0.002650165982606964,3.0708074592805055,0.3940925575041625,1.2274169359271605,0,0,0
2015-08-20,921.5,3.488300085067749,-0.0026656403656662667,3.0265790769914585,0.4617210080762906,1.4348474986014945,0,0,0
2015-08-21,905.25,3.4577999114990234,-0.0026969083994806257,3.074898214302417,0.3829016971966066,1.1853430017427018,0,0,0
2015-08-24,892.75,3.497999906539917,-0.0027087765015137094,3.112142102480093,0.38585780405982417,1.1921618418478992,0,0,0
2015-08-25,894.25,3.548099994659424,-0.0027304015494855585,3.113045778980139,0.4350542156792847,1.3432661112329485,0,0,0
2015-08-26,877.75,3.611500024795532,-0.002752945457991193,3.163693839452435,0.4478061853430968,1.3806198483506589,0,0,0
2015-08-27,886.25,3.594099998474121,-0.0027928694771130495,3.147716793033342,0.44638320544077903,1.3748667830116454,0,0,0
2015-08-28,893.25,3.5501999855041504,-0.002817432652283498,3.1336602757536682,0.41653970975048216,1.2810311544038366,0,0,0
2015-08-31,897.5,3.578700065612793,-0.0028279510987870475,3.125562842941271,0.453137222671522,1.3917004760620086,0,0,0
2015-09-01,884.75,3.619199991226196,-0.0028414670572064916,3.166281586624074,0.45291840460212196,1.3892611844247884,0,0,0
2015-09-02,883.75,3.692500114440918,-0.002870486027871973,3.1755940042281874,0.5169061102127306,1.5848361077366406,0,0,0
2015-09-03,879.75,3.753900051116944,-0.002907989340774292,3.1945307787027457,0.5593692724141981,1.7106619413082433,0,0,0
2015-09-04,877.25,3.734999895095825,-0.002957616206958694,3.2107311571670105,0.5242687379288147,1.597626139541956,0,0,0
2015-09-08,890.75,3.8350000381469727,-0.0030082670083294936,3.1790320833722507,0.6559679547747219,1.9936499059392025,0,0,0
2015-09-09,882.75,3.815900087356568,-0.0030736050558464434,3.2136826126189098,0.6022174747376581,1.8202526851360832,0,0,0
2015-09-10,884.5,3.778700113296509,-0.0031395478241756946,3.2186731671218083,0.5600269461747005,1.686173996609169,0,0,0
2015-09-11,887.75,3.848099946975708,-0.003193016253226665,3.2168187823254564,0.6312811646502516,1.8927099684615978,0,0,0
2015-09-14,882.75,3.868200063705444,-0.0033097788220472855,3.249259977533603,0.618940086171841,1.8556568650662166,0,0,0
2015-09-15,889.0,3.810699939727783,-0.00343884856852625,3.2452138867584774,0.5654860529693058,1.6945794673834849,0,0,0
2015-09-16,887.25,3.859699964523315,-0.0035442064540833203,3.265649391790809,0.594050572732506,1.7814243675849137,0,0,0
2015-09-17,884.5,3.8285999298095694,-0.003668143743283686,3.292041292166266,0.5365586376433034,1.6100215843792745,0,0,0
2015-09-18,867.25,3.891400098800659,-0.0038017629323656836,3.3751264586295218,0.5162736401711374,1.5538085423685832,0,0,0
2015-09-21,874.25,3.938999891281128,-0.003976560463758216,3.3719049456254506,0.5670949456556773,1.716213182898318,0,0,0
2015-09-22,861.75,3.9814000129699703,-0.004152968189581855,3.4474944128437675,0.5339056001262028,1.6227277371635593,0,0,0
2015-09-23,863.75,4.047699928283691,-0.004329761684786077,3.464563467036659,0.5831364612470322,1.781108721178596,0,0,0
2015-09-24,868.0,4.175099849700928,-0.004540952204736502,3.475156243942455,0.6999436057584729,2.1532113935557957,-1,-1,0
2015-09-25,889.25,3.933000087738037,-0.0047905613180986625,3.4071361058268064,0.5258639819112307,1.6266493305653418,0,-1,1
2015-09-28,876.75,3.967600107192993,-0.004957986014868365,3.4894038692609977,0.4781962379319955,1.4913460906490135,0,-1,2
2015-09-29,884.25,4.103700160980225,-0.005146452789604365,3.475274968992168,0.6284251919880566,1.9810313257840722,0,-1,3
2015-09-30,892.0,4.054399967193604,-0.005347029715973294,3.4586313074299007,0.5957686597637037,1.8930894094467259,0,-1,4
2015-10-01,877.25,3.94569993019104,-0.00551355454505569,3.5598427509831927,0.38585717920784735,1.2339222401874717,0,-1,5
2015-10-02,874.25,3.998800039291382,-0.0056819522821065374,3.598842957848987,0.3999570814423947,1.296058799073216,0,-1,6
2015-10-05,884.25,3.927500009536743,-0.005799124143901197,3.557568806016411,0.3699312035203324,1.2096637688657335,0,-1,7
2015-10-06,888.0,3.909899950027466,-0.005907673665258506,3.5502007352414955,0.35969921478597033,1.1895855556719257,0,-1,8
2015-10-07,891.0,3.848999977111816,-0.006023941892036056,3.5474320090712004,0.3015679680406156,1.01200882228544,0,-1,9
2015-10-08,881.25,3.880300045013428,-0.0061174292546822915,3.6197681536436024,0.2605318913698258,0.8878003647718735,1,0,0
2015-10-09,885.75,3.781899929046631,-0.0062454516902571925,3.608805728804394,0.17309420024223687,0.6024842747543857,0,0,0
2015-10-12,887.5,3.759099960327149,-0.006314334866050184,3.608096051968772,0.15100390835837674,0.5347658935807549,0,0,0
2015-10-13,914.0,3.760499954223633,-0.006349226756687181,3.446455397114666,0.31404455710896695,1.1267717214743296,0,0,0
2015-10-14,910.5,3.8887999057769775,-0.006410687254605424,3.477178378177242,0.4116215275997357,1.498567219181886,0,0,0
2015-10-15,905.25,3.8071000576019287,-0.006463197102789981,3.518843305850498,0.2882567517514305,1.0573230496015937,0,0,0
2015-10-16,898.25,3.7925000190734863,-0.0065235244842071684,3.572909345505149,0.21959067356833728,0.816283462846808,0,0,0
2015-10-19,891.0,3.920700073242188,-0.006591173586706049,3.6301564828475543,0.2905435903946336,1.1005570174960473,0,0,0
2015-10-20,896.0,3.8877999782562256,-0.006640557687122952,3.6050064740170322,0.28279350423919336,1.0834066006370315,0,0,0
2015-10-21,905.25,3.902299880981445,-0.006687460727625889,3.5507080922889394,0.3515917886925055,1.362780204914228,0,0,0
2015-10-22,898.75,3.936700105667114,-0.006710860950963242,3.599265202072764,0.33743490359435,1.3121685333257989,0,0,0
2015-10-23,895.5,3.902299880981445,-0.006746409244640002,3.627519711287767,0.274780169693678,1.075740809028944,0,0,0
2015-10-26,885.0,3.875600099563599,-0.006758605517751273,3.702190004510907,0.173410095052692,0.6809169171688755,0,0,0
2015-10-27,891.25,3.903899908065796,-0.006763148466146302,3.6624196315539557,0.24148027651184023,0.9509767788993733,0,0,0
2015-10-28,881.5,3.883399963378906,-0.006773690582085683,3.7309978627781346,0.1524021006007712,0.5996955636120407,0,0,0
2015-10-29,878.75,3.897200107574463,-0.006770430644575787,3.7511561814505336,0.14604392612392925,0.5759515653587925,0,0,0
2015-10-30,883.75,3.84470009803772,-0.006766684297859547,3.7184154100700626,0.12628468796765757,0.49841374516979015,0,0,0
2015-11-02,877.75,3.8513998985290527,-0.006755329826470272,3.759759809488779,0.09164008904027376,0.36269594295480856,0,0,0
2015-11-03,878.5,3.870199918746948,-0.00674608631708668,3.7557084290985028,0.11449148964844502,0.455030073850989,0,0,0
2015-11-04,882.0,3.767100095748901,-0.006738909960752597,3.733141606347491,0.033958489401409775,0.13530538802493983,0,0,0
2015-11-05,867.75,3.795599937438965,-0.0067230495266883345,3.8286113002800164,-0.03301136284105155,-0.1317458273349929,0,0,0
2015-11-06,871.25,3.780100107192993,-0.006707978971763371,3.80389429593974,-0.02379418874674677,-0.09498969909631953,0,0,0
2015-11-09,873.5,3.766299962997437,-0.0066874507915740495,3.787599286849484,-0.021299323852046914,-0.0851457232461331,0,0,0
2015-11-10,864.5,3.799099922180176,-0.006691984639404182,3.847955760430839,-0.0488558382506632,-0.19531964648788006,0,0,0
2015-11-11,868.5,3.7453999519348153,-0.006677740373499078,3.819856020586161,-0.07445606865134557,-0.2976837657946504,0,0,0
2015-11-12,869.25,3.762900114059448,-0.0066628048894358015,3.8132780540599436,-0.05037794000049578,-0.201393098380413,0,0,0
2015-11-13,859.0,3.766900062561035,-0.006639428325822274,3.8797601842239713,-0.11286012166293613,-0.4518214064361443,0,0,0
2015-11-16,859.5,3.84060001373291,-0.006612737413590322,3.873619537271238,-0.03301952353832771,-0.13218549577783267,0,0,0
2015-11-17,864.0,3.825599908828736,-0.006593040884840634,3.842514198277824,-0.016914289449088127,-0.06778590551079285,0,0,0
2015-11-18,857.75,3.808300018310547,-0.006572028300414013,3.8827840668308378,-0.07448404852029089,-0.299592312945594,0,0,0
2015-11-19,860.0,3.767100095748901,-0.006542863125392391,3.865692323314768,-0.09859222756586705,-0.39726719783166625,0,0,0
2015-11-20,857.5,3.761199951171875,-0.006516932825072609,3.879455202821294,-0.11825525164941908,-0.47659595500168367,0,0,0
2015-11-23,864.25,3.699599981307984,-0.006480077917889054,3.83230664670406,-0.13270666539607623,-0.5354474229261806,0,0,0
2015-11-24,863.75,3.728899955749512,-0.006453999188698664,3.83282068644316,-0.10392073069364782,-0.4191548994834477,0,0,0
2015-11-25,875.25,3.696199893951416,-0.0064269919278147755,3.756403209777231,-0.06020331582581484,-0.24286334390310524,0,0,0
2015-11-27,873.0,3.7383999824523926,-0.006396397016080311,3.7692950940081156,-0.030895111555723,-0.12505138474463198,0,0,0
2015-11-30,881.0,3.841399908065796,-0.0063689895663186225,3.7171494190805783,0.12425048898521762,0.5045779888336395,0,0,0
2015-12-01,889.25,3.8666000366210938,-0.006360336058854213,3.666226195767311,0.20037384085378296,0.8183183754154107,0,0,0
2015-12-02,892.25,3.850600004196167,-0.006356464809437439,3.649326766411635,0.2012732377845321,0.8255195712438511,0,0,0
2015-12-03,897.5,3.832299947738648,-0.006349229500758063,3.6177249268291156,0.2145750209095323,0.88252202860176,0,0,0
2015-12-04,906.0,3.7558999061584473,-0.00635009390831588,3.5652585239531263,0.190641382205321,0.7834765418312063,0,0,0
2015-12-07,882.25,3.750999927520752,-0.006350491194036483,3.7172827709237897,0.03371715659696228,0.1384496970651701,0,0,0
2015-12-08,876.75,3.759500026702881,-0.006346342133028219,3.752260744607912,0.007239282094968935,0.029728542644730713,0,0,0
2015-12-09,876.75,3.814500093460083,-0.00632926392640834,3.751671699258128,0.06282839420195518,0.2582858184093162,0,0,0
2015-12-10,878.25,3.742700099945069,-0.006325101302833117,3.7424787531237618,0.00022134682130703354,0.0009100878389081121,0,0,0
2015-12-11,870.75,3.807800054550171,-0.006321833336626815,3.78975589941777,0.018044155132400874,0.07419203987981433,0,0,0
2015-12-14,874.25,3.812700033187866,-0.0063154341943272565,3.7674943444503572,0.045205688737508964,0.18590412715230248,0,0,0
2015-12-15,867.25,3.884399890899658,-0.0063076193206265275,3.8117529561081076,0.0726469347915506,0.29891314512182426,0,0,0
2015-12-16,862.5,3.905900001525879,-0.006308768137884581,3.842382346856673,0.063517654669206,0.2613458389211267,0,0,0
2015-12-17,877.0,3.892899990081787,-0.006311414843400633,3.751522474753667,0.14137751532812004,0.5816597071518224,0,0,0
2015-12-18,892.25,3.876300096511841,-0.006311900405755324,3.656360608658434,0.21993948785340667,0.9047447464108149,0,0,0
2015-12-21,891.25,3.978399991989136,-0.006319230026653582,3.6642915641051452,0.31410842788399096,1.2902929461290558,0,0,0
2015-12-22,885.25,4.01140022277832,-0.0063345885556814864,3.7047246757845347,0.30667554699378563,1.2558335287110876,0,0,0
2015-12-23,881.75,3.9851999282836914,-0.006348970912435909,3.72949630538304,0.2557036229006515,1.0442258941669538,0,0,0
2015-12-24,875.25,3.940999984741211,-0.006373753901923728,3.773506934671361,0.16749305006984994,0.6825334263072116,0,0,0
2015-12-28,865.0,3.908200025558472,-0.006387312387932554,3.84069634764544,0.06750367791303225,0.27482727080563574,0,0,0
2015-12-29,870.0,3.85509991645813,-0.006389995602020025,3.8093861814599057,0.045713734998224176,0.18609512240615309,0,0,0
2015-12-30,875.5,3.8640999794006343,-0.006374735918274365,3.7741608116817895,0.0899391677188448,0.36660528286552724,0,0,0
2015-12-31,871.25,3.956700086593628,-0.006359205567960081,3.8017120214063507,0.15498806518727726,0.6336454239213982,0,0,0
2016-01-04,864.5,3.949100017547608,-0.006369442156040648,3.8462305502288636,0.10286946731874425,0.4202535756579935,0,0,0
2016-01-05,867.75,4.037300109863281,-0.006386953756829624,3.827091617730013,0.2102084921332681,0.8585277795547243,0,0,0
2016-01-06,875.75,4.026899814605713,-0.006416160330241253,3.7785943356492453,0.2483054789564676,1.0127432224677297,0,0,0
2016-01-07,877.0,4.019899845123291,-0.006437191248000111,3.7729869773670277,0.2469128677562633,1.005028251310313,0,0,0
2016-01-08,879.5,4.041500091552734,-0.0064608757840712,3.759311217563196,0.2821888739895382,1.1463290293078616,0,0,0
2016-01-11,881.0,3.993200063705444,-0.006458079720166799,3.751649477470421,0.2415505862350229,0.9810169696725626,0,0,0
2016-01-12,890.75,4.0503997802734375,-0.0064521918867212315,3.6906080223929694,0.35979175788046813,1.4632061123194604,0,0,0
2016-01-13,899.0,4.025199890136719,-0.006448159785155534,3.6402287598913077,0.3849711302454111,1.5670821682671823,0,0,0
2016-01-14,896.0,4.014100074768066,-0.00643896378648911,3.6624502903649816,0.3516497844030848,1.4335194490105643,0,0,0
2016-01-15,879.0,4.005899906158447,-0.006430481922124319,3.774436033863955,0.2314638722944924,0.9449745208646316,0,0,0
2016-01-19,883.5,4.052299976348877,-0.0064220007890068076,3.747810292160451,0.30448968418842615,1.2499495484650156,0,0,0
2016-01-20,874.0,4.0584001541137695,-0.0064144083231280555,3.8115254838497403,0.2468746702640292,1.0187556434487033,0,0,0
2016-01-21,878.5,4.101399898529053,-0.006406653348359413,3.78540690209367,0.3159929964353827,1.3152301716397028,0,0,0
2016-01-22,876.5,4.153500080108643,-0.006403016812699917,3.8017048607192674,0.3517952193893752,1.4784932853156234,0,0,0
2016-01-25,880.5,4.089499950408936,-0.006398250082256345,3.7793841138254427,0.31011583658349373,1.311211716532026,0,0,0
2016-01-26,876.5,4.087900161743164,-0.006391851192477433,3.808241980912978,0.2796581808301859,1.1940422639876576,0,0,0
2016-01-27,883.0,4.06689977645874,-0.006385388417344578,3.770025987193817,0.29687378926492336,1.2832907679715688,0,0,0
2016-01-28,867.75,4.104899883270264,-0.006378468346211923,3.8707268408603666,0.23417304240989711,1.0254211168547314,0,0,0
2016-01-29,882.25,4.066999912261963,-0.00637709153088156,3.7818048313082677,0.28519508095369517,1.2687067893845165,0,0,0
2016-02-01,880.75,3.997100114822388,-0.006377915892880369,3.794997945490433,0.20210216933195513,0.9097270114316088,0,0,0
2016-02-02,886.25,3.959700107574463,-0.006365159107740033,3.7616789368209593,0.19802117075350356,0.8955670542538638,0,0,0
2016-02-03,876.75,3.985300064086914,-0.006351769716768788,3.824261698243146,0.16103836584376818,0.735517309606667,0,0,0
2016-02-04,874.5,3.892299890518189,-0.006337590001016798,3.8400368745648112,0.05226301595337768,0.24024997699946368,0,0,0
2016-02-05,867.5,3.886199951171875,-0.006316719678342205,3.885105304500221,0.0010946466716541536,0.005079595114053912,0,0,0
